transactionHash,if_is_anomaly,ae_is_anomaly,fusion_union_anom,fusion_intersection_anom,fusion_ensemble_anom,if_anom_score,ae_anom_score,fusion_score
0xa9a38064c52cf12350c6411dfb3c5445791e33439768362ade23a47dccd65a9d,False,False,False,False,False,0.06952081277714535,9.563934126175851e-05,0.034808226059203556
0x7c0f28bac2de75c4a37c5059f950d7ae0c23dfc00af6f8b40b5cdc352d7790ce,False,False,False,False,False,0.03879137871510109,1.6576825141057083e-05,0.019403977770121074
0x4fa259e9b8e0111ab83cadb22886cd7de7331eb1dd9483f602cba59892a25dd0,False,False,False,False,False,0.003957681474694702,1.0023903155308704e-05,0.0019838526889250055
0x9ae9391d4e42a4ce658a69f54bf7d4f35d9ea12f28a8b38ebfde13d3949d6071,False,False,False,False,False,0.014970551347557865,2.5396007351615256e-05,0.00749797367745474
0x1a565c06aa25780c52dd91dd16686085830037914026c015b78d57fa9273e5d6,False,False,False,False,False,0.010686985601276107,1.3536351978444606e-05,0.0053502609766272755
0x047842b224fe4ecd1f094c430c9ebdac3e165bfaa00f7a7b90c7c65e7def38b1,False,False,False,False,False,0.005966894979249927,1.4567605024086906e-05,0.0029907312921370072
0x7a163656b30e400f52434cc88c1ac236d8408cffa98f9fe0ea752ad1db5be54a,False,False,False,False,False,0.028630394832665027,6.211633503638321e-05,0.014346255583850704
0x57e5ca9de2efaed6b059c07fed910f48f87903ac0b11e5b90077f8e6d65dc500,False,False,False,False,False,0.018623541080725087,2.6832952396088904e-05,0.009325187016560588
0x895415c9b0ce3a7f51b178ff8e5954892434dc5f40a6c28756163fb557575a95,False,False,False,False,False,0.01160177249674665,3.4090718570871514e-05,0.005817931607658761
0x44c96a314e8df669769e3cc2f57a5df915099ab4c48a4dea1b766ed804bf9b19,False,False,False,False,False,0.008500849636287187,8.974907740843505e-06,0.004254912272014015
0xbd35c23b6b8d5d8171d2a5d81ce6b7f83d68e7b02cc56c8a07292e57ec38c0c3,False,False,False,False,False,0.005170966021345234,1.0643086850147685e-05,0.002590804554097691
0x7778de47f1913c489190c8abded6f91f9e3501c64323f5916c1c30845c6e81c9,False,False,False,False,False,0.013080532324589863,2.585878578968187e-05,0.006553195555189772
0xa145dbba02d4fd0c5b1e75a63a2bf78ca98dd4dabfc9cd46169b9b45e42f849f,False,False,False,False,False,0.006337406117260974,7.858602123681223e-06,0.0031726323596923275
0x1d71b1554be21637714c4af844a527d031e44a9b407b42fe07023044e6d07bea,False,False,False,False,False,0.06255613673905785,0.0001533651871100169,0.03135475096308393
0x891a59eb12fd5d0b2499e61c11222a75ba12091427eff3f24c78d0b3abf63423,False,False,False,False,False,0.007428418441975148,2.114132420801783e-05,0.003724779883091583
0x887c82a57e20da75ba58577ab060f7b321ce088a70bd48ed02927be4c1666340,False,False,False,False,False,0.452913735063744,0.0001465307246535565,0.22653013289419877
0x59b7e596dde1fe004bba1912945b975230c20bdd67617ab86020baef43880fa0,False,False,False,False,False,0.43619331675588924,8.455607651469156e-05,0.21813893641620197
0x4080d43329122fbc9900e5210e2d17d72ae173d505cace0fe6ffa0dc05741a26,False,False,False,False,False,0.04297513688365782,3.741823798759593e-05,0.02150627756082271
0x25863a095afd5ff55bde8a8b9a903ecb927aa1ff930cd716a9aea77dffbad0d8,False,False,False,False,False,0.04499016632127137,3.3135774480769705e-05,0.02251165104787607
0xe58a5127042d733420d40a8a8760c75d8e03c0d5ca96d51aafe08dd3dcc0713a,False,False,False,False,False,0.43783090600471886,7.530433227411496e-05,0.21895310516849648
0x938fbebd75e93424891ea2e84211e40b675c82a925d77a28652ed831a8fb6066,False,False,False,False,False,0.06233863278917535,6.792672571260545e-06,0.031172712730873305
0xf5dcf45dfd223ff0fc49b7252bb9c29c94aded8801e7fbb7cec7574d4810e8a1,False,False,False,False,False,0.0803630420369725,2.266887666989168e-05,0.0401928554568212
0x5d8e2827c0d935e53477fd0b6ec91b8d4e0e0ca9fd1c43f4eb38248d964a1a5c,False,False,False,False,False,0.05921119308119758,6.4075054254453925e-06,0.02960880029331151
0x288cce45c7fb6dbf021f741159236a737593ad72a97309085e52d2d8ea1f6526,False,False,False,False,False,0.09513696958800057,7.187997076238993e-05,0.047604424779381475
0xede5eb6b5730e9d1da0b810ddc0c12b945553696d65cc8b8c431f246267871a9,False,False,False,False,False,0.06517543112769528,1.7117607556503346e-05,0.03259627436762589
0xb20e47dc8d4e743b6b256b103797d6c266fafedaceded222d1421b052bd2f022,False,False,False,False,False,0.06715670280388202,3.919550346018729e-06,0.03358031117711402
0xbed96f5d7c58a33a0bfbcca4d9b1a81458edcbea2f59a65ba77c656bfbf08dec,False,False,False,False,False,0.4247859854213245,0.00032234387068002564,0.21255416464600227
0xd25a7b982ef966acb950836e4125f999c50da40cdfd01f321f83212a81d892c3,False,False,False,False,False,0.0814248381614696,0.00013426361068877442,0.04077955088607919
0x430e55d85d9c7758148e5c3b25bb07feb9da3c89535ad22e9967adfb030cac4a,False,False,False,False,False,0.07048995130185036,0.00012155777114581096,0.035305754536498084
0x30217ac6429b1b1e665bde95e02f99596e6bf383d6867ef3e05ad1acc865082c,False,False,False,False,False,0.12355949633775042,0.00022500489123518307,0.0618922506144928
0xfdb385ae6b9cd89d014f9f44c15cd70675b865ad3dc0b59cde325d1ef52cb037,False,False,False,False,False,0.08075850573767335,0.0001668564119112287,0.04046268107479229
0x4f36763673f5d0240493dd5f77d0e80a777cb08a97829adce1277809236e5a61,False,False,False,False,False,0.0904572670070831,9.06264326924657e-05,0.045273946719887784
0x4eb024f4ee7f4f8c5953bdc06d94d0817410c4a1d246dca975fe60b1184298c4,False,False,False,False,False,0.24562834608031134,0.0002851634999810939,0.12295675479014621
0xef09b8925d5bae753d3b68981fedd3135b51ac83ff505e4d864be63e49c9594a,False,False,False,False,False,0.07119076542896298,9.253407632549596e-05,0.035641649752644236
0x20c651eb2f9e57006208c63f44d088294c0b3f11ae3a60138ce1cc797bea623f,False,False,False,False,False,0.22102984884480856,0.00043938107313099613,0.11073461495896977
0xf115a5c83759a75493bc5d5c79ca0f94761defbc11d5a547daca6107650374ea,False,False,False,False,False,0.07655038222710127,0.00014004523871669885,0.038345213732908986
0xfbb762344498e18aaed9824b26f68c52e3d77e7e1388339e3872ea04318bcb2d,False,False,False,False,False,0.07824846442458304,0.00019276630538070098,0.03922061536498187
0xf9c9090193ae899d402800c07ccb78f3f4b9da340cf7c35fb4cddf44c4db58df,False,False,False,False,False,0.07471933271051004,0.00010059876206263268,0.037409965736286334
0x6d76c3f1f70e187d6e0c98a83d46741da6af39774043eacb58cbbf27d611376a,False,False,False,False,False,0.062230115692061064,6.947014991736435e-05,0.031149792920989215
0x79cbbb7f8fc32831b685163d4872292186493a323c58f05ee2a98420049b60ed,False,False,False,False,False,0.06518594708984084,0.00010270423521065262,0.032644325662525744
0xa83b4348ff50a5d1e4926fc050c23ce222e3b2c028fb91894a7ef8cd5b808042,False,False,False,False,False,0.06637690203178294,0.00010279928754164669,0.03323985065966229
0x8e0ac25725ad17ce93f2601ff0a16e2d2221a6c7f343a6da713924ab9e75e90e,False,False,False,False,False,0.07891311683289726,0.00010183613886366116,0.03950747648588046
0x643bd2090c361ac88b72db24df304c71be93e11d2b67621ef3b815b1b79e3f1f,False,False,False,False,False,0.12468241864569497,0.000350002716816087,0.06251621068125553
0xfb48e78dcb4e33068e3bff68f589abf4ec6a0092dce7380312f2c6d3466c7a5a,False,False,False,False,False,0.09571645593309266,0.00029591577423868944,0.04800618585366568
0x73c0686e56cfaacc49f970cd953e39624c70d17ef05d5027ed5864d3a73292bc,False,False,False,False,False,0.11128703263342032,0.00013233015442026418,0.055709681393920296
0x824c3fb03d7771fa43aec59649d6906744de8ba19f997c75b92eb015fc90b504,False,False,False,False,False,0.09605435469524853,0.00017419954561793662,0.04811427712043324
0xeab02808cf71d969ff9565cdba8cfff91fcb24a57a50ce3f8ec4baba01de8caf,False,False,False,False,False,0.06621451233604529,9.681923214674727e-05,0.03315566578409602
0xeab02808cf71d969ff9565cdba8cfff91fcb24a57a50ce3f8ec4baba01de8caf,False,False,False,False,False,0.06621451233604529,0.00010047053255774785,0.03315749143430152
0xeab02808cf71d969ff9565cdba8cfff91fcb24a57a50ce3f8ec4baba01de8caf,False,False,False,False,False,0.06628494789097418,9.681923214674727e-05,0.03319088356156046
0xeab02808cf71d969ff9565cdba8cfff91fcb24a57a50ce3f8ec4baba01de8caf,False,False,False,False,False,0.06628494789097418,0.00010047053255774785,0.03319270921176597
0xeab02808cf71d969ff9565cdba8cfff91fcb24a57a50ce3f8ec4baba01de8caf,False,False,False,False,False,0.06621451233604529,9.681923214674727e-05,0.03315566578409602
0xeab02808cf71d969ff9565cdba8cfff91fcb24a57a50ce3f8ec4baba01de8caf,False,False,False,False,False,0.06621451233604529,0.00010047053255774785,0.03315749143430152
0xeab02808cf71d969ff9565cdba8cfff91fcb24a57a50ce3f8ec4baba01de8caf,False,False,False,False,False,0.06628494789097418,9.681923214674727e-05,0.03319088356156046
0xeab02808cf71d969ff9565cdba8cfff91fcb24a57a50ce3f8ec4baba01de8caf,False,False,False,False,False,0.06628494789097418,0.00010047053255774785,0.03319270921176597
0x519850116444f181eb7c690ea77098121d09f5bca1050f1ff75d2c027834c24c,False,False,False,False,False,0.07022246048160122,8.838032208360185e-05,0.035155420401842406
0x483207a8d98b1175215ef5a036d440e99fdd106a874c35cc51cd42b64b6e5e01,False,True,True,False,False,0.44503208150809215,0.022752908217848814,0.23389249486297048
0xa3b3101a6cc12116ad470b442d1ac527650e2a1d988fcc750d73d27ab9ffa1a1,False,False,False,False,False,0.062342752292637575,7.358615981580723e-05,0.03120816922622669
0x53d9a98fb44996a4abf43b2af900454aad46b063756164bb56b6bf887940366e,False,False,False,False,False,0.05994996271454975,5.09949625810447e-05,0.030000478838565395
0x3e31d800928e65c5d65395ad968fdaedf77d70005ff272b2f339d26bc4bdf1a2,False,False,False,False,False,0.06230674080392151,4.278784975658524e-05,0.03117476432683905
0x3df021a06fa84405141feb7162cca59543052fd283bf94c17863b0dc3a9645e3,False,False,False,False,False,0.06394953232512107,5.3362788394682385e-05,0.03200144755675788
0x3d2dcb828d51906ca69e41a63bcf00e7afb9ccee3b20f1f15a30bc1aa3d2d5b2,False,False,False,False,False,0.06501166484503006,0.00015812163461009448,0.03258489323982008
0x53f711ffd3a4a07c2180c720331f8b30c9ec9eb206a6ed08d03cad4d51b59f23,False,False,False,False,False,0.057220684412086754,3.577557251027756e-05,0.028628229992298516
0xc0d56fb8e2ce964076bcb5271480547e74258e773b6ecdf07479b23257a380b0,False,False,False,False,False,0.12469549510851823,0.00021325760896561967,0.062454376358741924
0xc5ad543d738b00f2e31b1c59d8fa500bdd7a16b31e7c2c7048605c261e37cff9,False,False,False,False,False,0.06581009546105637,4.5582648269279666e-05,0.03292783905466282
0x1669595c6e7713668ef4d0ed749aaac7437bd3291a8033fcd45f04e308590ff0,False,False,False,False,False,0.0886869652761105,0.00015457790408553035,0.04442077159009802
0x6c8ab7cd3b8381a14ed78f41c09673df6d7e2e3cb7b6e3d6a7c471364f267d4d,False,False,False,False,False,0.07426413897017115,6.90124256285466e-05,0.03716657569789985
0x6d0d9042aaa664ccb70e8a58566dcc0a24c0870c450504d89c060777c82a1991,False,False,False,False,False,0.06206516787490029,5.299659708629294e-05,0.03105908223599329
0x5e16f3586738973b8f6ac8ff729a1ec0c09e96aedb8b9374599bcf60709e21f1,False,False,False,False,False,0.08099151468993378,6.494954816889402e-05,0.040528232119051336
0x9998fb520244ef7b7f30dc954f67817fd2b3fa78f3f2214ca745e4b3011c8020,False,False,False,False,False,0.061949553269127856,8.843443713077721e-05,0.031018993853129315
0xff8dba9a6d05438f9e1e3d85be49998f086758b08b8a504041fd29b5238224d4,False,False,False,False,False,0.06266914913950303,3.968003112381145e-05,0.03135441458531342
0xc8f7e426c02a74a9065a7c0e64203bc6dc45a10740e65301fa902bee9415134c,False,False,False,False,False,0.07987451567569252,8.608462484863457e-05,0.03998030015027058
0xb59ddef6c9ac5772f0f50b39bd2e833a01b8ee3926c13bbe3daea5c7b626d052,False,False,False,False,False,0.06747123807191886,5.022354668573522e-05,0.0337607308093023
0x35892b1902764df35bf2c943cac71940e5ed677e2a1b5b23b82f5beaf13160d5,False,True,True,False,False,0.45848663126792705,0.06301952039189798,0.26075307582991253
0x719c45ddb867e3b03dd0eed344b0183697caceb438706e7904d85ff693c6c64d,False,False,False,False,False,0.20296271778444847,0.0009465399804354603,0.10195462888244196
0xaf84a63eebee778e7a05ae701eefe43733942400bd49203bf41683b12c76e127,True,True,True,True,True,0.547379126980976,0.0029963394844073174,0.2751877332326917
0x3eb8e761714878ea14b52e64b29179d118c34f5963f9aec9d35b46993ba023ae,False,False,False,False,False,0.07326766218678181,0.000177154062599443,0.036722408124690624
0xc4d2bfb49e7f6be8627173ac8293ba5608c3ba624d7b4b7da04613e868765df8,False,False,False,False,False,0.13668747562043035,1.9339709284342593e-05,0.06835340766485734
0x7ad220cb883fd5dc8cc1d8f9403250ecfc0425479c13b9f22b0f9bd577fa4181,False,False,False,False,False,0.08151363395878698,9.855758654063488e-05,0.04080609577266381
0xc4ad27d3240202137c522f14c7cd789ee1838dc0387aaf3315f28d4fabbb8ef1,False,False,False,False,False,0.09244374862019146,0.00013030277401336604,0.04628702569710241
0xb07752a89cd80e64b57bc7146428b82b5a818b5a4760709a23f5c2b6ba467b04,False,False,False,False,False,0.06766809878975465,6.529396060505598e-05,0.033866696375179854
0xb4c7299ce14d401f3bf51411ca27117fdefe37d3c39fde64cae9478d9f9f362f,False,False,False,False,False,0.062311220376347266,7.424349773454219e-06,0.03115932236306036
0x66c60b765e6450d42d5727df8a6568d381548a35c967ff83d6287be7e387212d,False,False,False,False,False,0.06231384579567476,2.6673456033911138e-05,0.031170259625854336
0xed1970b92bb936aa480e54fd66c13de5b3a3fa959be09ce28ee7d0115a5034a7,False,False,False,False,False,0.0627449500294884,2.0676068912090915e-05,0.03138281304920025
0xb76444400a44e3cf5924b5d31df377d9770d826a9e760c0d7d57ca3854c18f29,False,False,False,False,False,0.05183399452858489,7.895407756956062e-07,0.025917392034680294
0xc4da74d14d26ae18296d620be0f6dc22a4c5356a64e12ecb429313cc5ca534fd,False,False,False,False,False,0.0597705068825651,2.1092778010108344e-05,0.029895799830287603
0x0137e54191cf673bda985acdcb5f6e262cc61eb27baefa75f5f2bfa6cf706839,False,False,False,False,False,0.0626975861496025,6.359078319706579e-06,0.0313519726139611
0x101c6d031b0a0ae01f916101ddc08b640a35bb66b8129c0b904c4c5165cff0d5,False,False,False,False,False,0.08389298616046001,7.527563175641159e-05,0.04198413089610821
0xa033b3942b2f312f60b4449d59782527491eefa64eb6b67dfe0ebfddaded3642,False,False,False,False,False,0.06702966271366768,6.350041771699101e-05,0.03354658156569234
0x8bdfe11780948b6815aa4dadd2a0e83155502b95addd27d3120d4b42e7817703,False,False,False,False,False,0.06328977559237635,4.486044580035755e-05,0.031667318019088356
0x237ed45e4edd8e6cc6667d86e479ec877252c8383b1756e5264b34a033d0b0fb,False,False,False,False,False,0.06482086642723306,5.038172746397647e-05,0.03243562407734852
0x927955673b83745abb508b12ca993d42234ada9943a29257e038828da2469580,False,False,False,False,False,0.05566454210563235,7.73344204458051e-06,0.027836137773838462
0x70988386646e4207998e0c9a21ba140bbd98078e858a3f30494879a02aee8cc0,False,False,False,False,False,0.1567898918954624,0.00014662937113347382,0.07846826063329794
0x9a15d4498fabf4ab84edafc379c1275af78f7f04f6aa90e9abff40cdc8b5d36b,False,False,False,False,False,0.0713394163747523,0.00011405573308551223,0.035726736053918906
0xe478325c98a156a7e2c34a2c46a6ad990777ddd0a12fee3559c143af1b6dad8b,False,False,False,False,False,0.06536333959894326,5.3700092605843205e-05,0.03270851984577455
0x227e3a0d7fd5032138dfac83c29753ee03cae6dc68f8479f26739dca341493f3,False,False,False,False,False,0.34154466177778453,0.0004426118433633834,0.17099363681057395
0x993ef0bb07b913d9ab75617519410c9c610e780f473d03a36de70270a1dabcb6,False,False,False,False,False,0.06808844953321877,4.549467235903723e-05,0.0340669721027889
0xfda3bc6dfc79e65bb5adc5bf3855d2b250894eabbb6de73ad175e78bc47b85e6,False,False,False,False,False,0.07437719819367405,4.8879740932018766e-05,0.03721303896730303
0x918070166aceec413786f37f05004cee02ae71edce122b92dd53d95bd8b4f504,False,False,False,False,False,0.07379557165597506,5.657744212224622e-05,0.03692607454904865
0x463021300160ce2ef93090b2c1689bb905f8e16fae958af48c5e15c926dc50ce,False,False,False,False,False,0.07641745163437581,5.1216412545956576e-05,0.03823433402346089
0x2e195cd152833114bbdf0d882b9c9be7649f0ff40e9d4c65c9e5b20d3169f3b1,False,False,False,False,False,0.07985802034817896,5.683429619011688e-05,0.03995742732218454
0x9333089d235f079e3735d0dc0f1a1038c44c394c54343a7ca6a6f4cf3860fd15,False,False,False,False,False,0.094585658277219,0.00020405065070444025,0.04739485446396172
0xa5f96ef97dce0c451ddf317e61321492b14273b24a5b04c95302dd1bff4bb731,False,False,False,False,False,0.07705091177669164,7.707845498768687e-05,0.03856399511583966
0x28703cc1024f9fa467e7e5b9d25225695035a29d7dbeb79524a00cad9f2a7ad5,True,True,True,True,True,0.5451709705640536,0.0721539792857619,0.3086624749249077
0x2cf6b07ecdc2fd5494584b9d6404f72dd4c0ff6be25f33f74126442268690a8e,False,False,False,False,False,0.07315236717669428,9.383599317610874e-05,0.036623101584935196
0x73f2f5614c89f33997c82d4df358a83aeca505a6b63aea22e173203d2e09db82,False,False,False,False,False,0.07402964843309325,9.273901539600833e-05,0.03706119372424463
0x0e6c11161cb54fa2fd57a813ac822f03c045766518070ca34df626c3b7a52e7b,False,False,False,False,False,0.08888149959433099,0.00017472060976616408,0.044528110102048574
0x869b7d4d71e879c35fbaa7dbe45a381f6d7651b63f7c50d1a334043394234947,False,False,False,False,False,0.06848824646067632,2.0134832453220482e-05,0.03425419064656477
0x776476e1b00b15e00a1ae3d8d8d2829eaf94c4e972ff16048a523ae735ad1405,False,False,False,False,False,0.11713352118162206,0.00018707740696616933,0.05866029929429411
0xf7648f3f6b2ad7de5bf8f9e601024982775936606e7e145450a275464db128cd,False,False,False,False,False,0.06473373493771135,2.9767153706713178e-05,0.032381751045709034
0xc6af191c26178b861c99c0d318081505cb4109c4161318e4890efc07aa357af9,False,True,True,False,False,0.4479171857777526,0.016940857414487604,0.23242902159612008
0x5f2b54ea3698d3cf123e2ab46790fd68be8b8279945a7dd02fe5d8d6e66cf14e,False,False,False,False,False,0.0901092578625862,0.0002915598363621896,0.04520040884947419
0x8c9aa4516df615b5ef5455e17edc85feced359dd3cd4ca6a5ca86b27e789ad57,False,False,False,False,False,0.072495058012837,7.66528805534529e-05,0.03628585544669522
0x5556d03c9f1a78e76d4f24d907d750fc408fa1f13af9c3dd61154305be33f4bc,False,False,False,False,False,0.09980121604922525,7.833761135914749e-05,0.049939776830292194
0x86de3817b5e834204ff21a6b88e9a090df8c4d5e33aa5af44faeab0f1eefe5d0,False,False,False,False,False,0.07164672504121423,0.00017982431239371463,0.035913274676803976
0x405dd20eeeccb421bb2bcf99bf62cba0149f3fc7ebd334dd1508d74d3df2c64d,False,False,False,False,False,0.2729113888740988,0.0015047549914591525,0.13720807193277898
0xe801783e81385a65bf18b565369294887c6af961edfa7a61c439051c52b6c8ab,False,False,False,False,False,0.07727347371068513,2.6815799748328996e-05,0.03865014475521673
0x70e89b9ad87bb7bc61d903c2034659c4258d69019cbf813d877101f53b5afe47,False,False,False,False,False,0.06832773105748144,6.665135321551705e-05,0.034197191205348476
0xbfbb411d5f4dd3ee0d6cf17555da9a4a9d4a41513580422f3d8d6e00baac82e9,False,False,False,False,False,0.08337340498310052,3.991126763154952e-05,0.04170665812536603
0xc681a13bbc2912c54fcddf191fb6a3a4248e4cdc4ac83f6862f1067866a9ab7d,False,False,False,False,False,0.0731337342252118,9.427555449756795e-05,0.03661400488985468
0x60c15f4dab5254a9c80715c4313da8169933073953d10a99f373155a2a976688,False,False,False,False,False,0.16951115631000366,0.0006771943824879575,0.0850941753462458
0x3ac2b02651ecd8a4339380a0445e8e96c1542bb8725f90fdf832a4b980cac2f1,False,False,False,False,False,0.13021961899409595,0.00027830578679437023,0.06524896239044516
0xfd1d8dc9d09fd543819d941910d863295c311aeadedeb490c76850e22e318dde,False,False,False,False,False,0.10934343981073198,0.00030917978936783285,0.054826309800049905
0xabce35f63de1c89f7141c0bce4876a2e761b01f2d183d63a8081ab848bdbc276,False,False,False,False,False,0.2037935501587084,0.0008102877542498909,0.10230191895647914
0x4d2f264d24f0e6de951fb574d5b93f75d0f60096f8fa90a17a5186cfd3458ed8,False,False,False,False,False,0.06744251090083879,1.6654120067048853e-05,0.03372958251045292
0x850d89bb38efb67caa420389628d9c27374b1195553ef8e13b8157328c824cb4,False,False,False,False,False,0.07685749612030873,8.073963493940108e-05,0.03846911787762407
0xcfee4956ff084223061f9bd99d9cce3128bd9edd854bfa6684c1330bdc507d06,False,False,False,False,False,0.0765007938214289,5.0630119791183864e-05,0.03827571197061004
0xae9c33710a0d3fe21ba6923d8676dd6e02d659ee0aa2a164ac6937efe0b6b772,True,True,True,True,True,0.6607677352379449,0.0016713378324843301,0.3312195365352146
0x0ec7bcbffada6a9afa1e31ade392114b64e66b4e8fb7fa8c3c1feb8bbe6d295f,False,False,False,False,False,0.10454461367085238,9.183240681326397e-05,0.05231822303883282
0x6e7bcf7cf84fbe9522d8cb3c74d3e1b5e67f6d1b8c15ee407baa62d5c8d32451,False,False,False,False,False,0.36775118250261146,0.000550434636126807,0.18415080856936913
0x4728d4ce16b69512ea7afc031b96f6fb0934b8a48f3f10f04cd84a2c3829204f,True,False,True,False,True,0.6091519750813262,0.0011602722432479966,0.3051561236622871
0x9d704ec5f8d123669dd361f45ea96b0a1eafee530c5a4cafe3c1d28be6b2becb,False,False,False,False,False,0.10526944505959508,0.00015659988090145665,0.05271302247024827
0x9fad3a3d6452586cc6f0b6e06971ae0f5ccd5a3d91aee8465c9a43bf4d95b41c,True,True,True,True,True,0.700250259618563,0.0017739602893884685,0.35101210995397575
0x5315bf7123188cd731d125bf611af055038fc8787424eb1db30a20bdf321f7c9,False,False,False,False,False,0.17820813413356637,0.0003884101966642429,0.08929827216511531
0x06c237998c27eef2c92d99727704226233f32b3419db2d43771aa27fefff89d5,False,False,False,False,False,0.12342686268681073,0.0002767870315752687,0.061851824859193
0xc7873d18dd842e79211f382e5a1175955190f7078a1a97fb4dffa412cdf29886,False,False,False,False,False,0.176163295576442,0.0007487462652777032,0.08845602092085986
0x45262224f16e3e8577f64bbc1b6ee5b14c1a9251a2b3e82f0367367aa4ccd8ab,False,False,False,False,False,0.12828692320205395,0.00018330714054390487,0.06423511517129893
0x0c96401cac4277286edec6ae596f4f284f26c9c61f229650f21b3d64cfdd617a,False,False,False,False,False,0.14806032874056393,0.0003138609021921921,0.07418709482137806
0x75a968f9202ecc54911859a1db94a10c71fe766c9c414ca698f0f25e21c960b3,False,False,False,False,False,0.11279860045817006,0.00013378212648541997,0.05646619129232774
0xaeb2134cecee0c0a2f4f8cacc7e31f74361c35d53270f2ad1c92e0bf9bf9c1a5,False,False,False,False,False,0.11803199927580985,0.00019517975475657166,0.059113589515283206
0x0165de463fba57fbbaa589a72395d39f6640f1c7dc1525802ae01dc9516e1932,False,False,False,False,False,0.10658449586244528,0.00016712660844813175,0.053375811235446706
0x4349147edc5e29574216737bf4780cba2d92abc61ba12ade67f3d775d198cfe7,False,False,False,False,False,0.15813048725341325,0.0001655152561808695,0.07914800125479705
0xb4f6d752a4cb1e9c0dc74b4053b9edfe073dd657f81828a44277b49af6f8dda2,False,False,False,False,False,0.11033372165924517,0.00011788848567553868,0.05522580507246035
0xad8bd7f517e3b0f47c3d585c3f42cb7673d88689126ed0bdaad7e268bccd90c3,False,False,False,False,False,0.13109729726580194,0.00019691277784356334,0.06564710502182275
0x7ca810a035b7fde5cd3d530aa905b029b8f940fa91163af3cc6bcfc05ec80921,False,False,False,False,False,0.11306833664766709,9.683957616680594e-05,0.05658258811191695
0x3e4c2087c24bb816dd2f054969c150b36cc9f23ea72bd09a2c674ed58a00e02f,False,False,False,False,False,0.1105946975443185,0.0001272264541124482,0.055360961999215474
0x36fca7564cff1f80aa1b0c7bc2d920466af4484e36c62094dea071ab1c91c439,False,False,False,False,False,0.1058489105445747,0.00018339738106954337,0.05301615396282212
0x29dbe94db6a0ab3b71b737ae4faa54a08e982ec9bac1906206b592abf688f511,False,False,False,False,False,0.11673212540926864,0.00010807106850488906,0.05842009823888676
0x8c0044e58640ae0937901b5d1b6828828b81401c2cbc592326526ebff68ada31,False,False,False,False,False,0.10946840847859728,0.00016159101135440612,0.05481499974497584
0x2b95c02dfee4449b584e99bfd5fd68825f9e1d047f828116f2fffacd93b33e37,False,False,False,False,False,0.10884121668562871,0.00013099245382530727,0.05448610456972701
0x91780f5d2cee330b22f31ab46cacac76e9fee46773ed53177fe5d84341f6aed1,False,False,False,False,False,0.11087503289358086,0.0001598290689645043,0.05551743098127268
0xb3bb2f3f8d8b255631c951aa9dfdc7095a2597141f4c018d072aaea1a647e035,False,False,False,False,False,0.1152122373237041,0.00021402782700857763,0.05771313257535634
0x247ad2b7aef2fcb9f1e2cc7380789d190384321150733874f3eaa4140475cf5f,False,False,False,False,False,0.33428959552420584,0.0015020600303269518,0.1678958277772664
0x3b9878a1557948dfaa47e2c491b06a76859669d2030bacffd451b492619f477f,False,False,False,False,False,0.11097111577502575,0.00019832485808155502,0.05558472031655365
0xa0167e3113b5a49ca54d6b9d7e24a9a3078e50ed1cff63b212621a85dcd9d656,False,False,False,False,False,0.2802355852205513,0.0005544669441540016,0.14039502608235266
0x29ae2a85cfcfebe8176471e657ec16d17dd1110af87a9ed30d0427304594f4a8,False,False,False,False,False,0.09910573890348034,0.00023031655936748874,0.04966802773142392
0x26f11682a8f9c9ac0249195474b67af56818cf588851eda38e5346f7dbbe8cd9,True,False,True,False,True,0.587700080489009,0.0005679188555172886,0.29413399967226317
0xd445b92429db4020a6b2a16e82397bec333735750ed4b7f57d0dc81c2237777d,False,False,False,False,False,0.43096529955294016,0.00014713551100684454,0.21555621753197352
0x8e0ac083a73594eb1eea052342b6a55231b173e1f48d543dfc19ecff6fffba5a,True,False,True,False,True,0.7284059012227994,0.00048212430884720834,0.3644440127658233
0x922700d60edc5b51687139405296aee2e7a7d77bcd1c44b2f4593ceb55e49495,False,False,False,False,False,0.17839424986026728,0.00015897613251336553,0.08927661299639032
0x6649a4046761c417e3f56fa74826f21721742c732b6913bc5eff09e894701cec,False,False,False,False,False,0.12523385567674694,2.1704964130701095e-05,0.06262778032043882
0x1d7658d61fa6b98b36767e048cc6c6a45f403c6a58c0faba3c0365978639f07c,False,False,False,False,False,0.1227307720789844,1.0246726006703096e-05,0.061370509402495554
0x968aef92fa8bb47daa6594bfb4b101e158c07804e63489de979066b46cdb29fc,True,False,True,False,True,0.5436985263990773,0.0002426094393133114,0.2719705679191953
0x85cc85d0dff946c243df5a8d9b661b8f13a5d35cc0af103e21a9b626e11e5cf0,False,False,False,False,False,0.37415440696888036,0.0001485311703977538,0.18715146906963906
0xeac41df7b7b07885285d56c34bcad104742331876a7f072bed9cc32bad9183cf,False,False,False,False,False,0.2002711181640681,0.0002345830146127684,0.10025285058934043
0xc0c65c679b8ed0fb983ff263acae628df22220217f79a239e8cc793a6933b426,False,False,False,False,False,0.08811758773343965,8.427248663166824e-07,0.04405921522915299
0xb3340bd5ba9a2925d7f4fd813ee05954ce1f27111ec0c26a4b01efc8e994f5ee,False,False,False,False,False,0.09008739093596306,5.1662672610531985e-06,0.045046278601612054
